id,title,revenue,budget,genres
470044,The Hate U Give,34934009,23000000,"Crime, Drama"
37169,The Human Centipede (First Sequence),252207,2011799,Horror
4564,Sex and the City,418765519,65000000,"Comedy, Drama, Romance"
283445,Sinister 2,53329150,10000000,Horror
2309,Inkheart,62803180,60000000,"Adventure, Family, Fantasy"
8856,The Karate Kid Part II,115103979,13000000,"Adventure, Drama, Action, Romance, Family"
64689,Killing Them Softly,37930465,15000000,"Crime, Thriller"
642,Butch Cassidy and the Sundance Kid,102308889,6000000,Western
758323,The Pope's Exorcist,70204828,18000000,"Horror, Thriller"
23488,Dorian Gray,4706919,0,"Fantasy, Drama, Thriller"
615665,Holidate,0,0,"Comedy, Romance"
303991,Demolition,4366460,10000000,"Comedy, Drama"
146198,Triple 9,12639297,20000000,"Action, Crime, Adventure, Thriller"
280217,The Lego Movie 2: The Second Part,199603202,99000000,"Action, Adventure, Animation, Comedy, Family"
319888,Eddie the Eagle,46152411,23000000,"Comedy, Drama, History, Adventure"
503,Poseidon,181674817,160000000,"Adventure, Action, Drama, Thriller"
10708,Daddy Day Care,164433867,60000000,"Comedy, Family"
568160,Weathering with You,186965409,0,"Animation, Drama, Fantasy, Romance"
345938,The Shack,96942115,20000000,"Drama, Fantasy"
9388,Thank You for Smoking,24793509,6500000,"Comedy, Drama"
8346,My Big Fat Greek Wedding,368744044,5000000,"Comedy, Drama, Romance"
667,You Only Live Twice,111584787,9500000,"Action, Thriller, Adventure"
14337,Primer,545436,7000,"Science Fiction, Drama, Thriller"
18947,The Boat That Rocked,36348784,50000000,"Drama, Comedy"
901,City Lights,4250000,1500000,"Comedy, Romance, Drama"
522931,Hitman's Wife's Bodyguard,70060492,70000000,"Action, Comedy, Crime, Thriller"
548,Rashomon,96568,250000,"Crime, Drama, Mystery"
241251,The Boy Next Door,52425855,4000000,Thriller
399402,Hunter Killer,31672678,40000000,"Action, Thriller"
49526,Premium Rush,31083599,35000000,"Crime, Action, Thriller"
10024,My Sister's Keeper,95714875,30000000,Drama
49021,Killer Elite,57777106,66000000,"Action, Adventure, Thriller"
24803,Julie & Julia,129540499,40000000,"Romance, Drama"
11551,Small Soldiers,54682547,40000000,"Comedy, Adventure, Fantasy, Science Fiction, Action"
294963,Bone Tomahawk,0,1800000,"Western, Horror, Drama"
38810,Dogtooth,110197,275576,Drama
9595,Hot Shots!,181096164,26000000,"Action, Comedy, War"
34016,She's Out of My League,49779728,20000000,"Romance, Comedy"
527435,The Christmas Chronicles,0,0,"Comedy, Adventure, Family, Fantasy"
837,Videodrome,2120439,5952000,"Horror, Mystery, Science Fiction"
8913,Pet Sematary,57469467,11500000,"Horror, Drama"
795,City of Angels,198685114,55000000,"Romance, Drama, Fantasy"
8274,American Pie Presents: Band Camp,0,7000000,Comedy
71880,Jack and Jill,149673788,79000000,Comedy
77866,Contraband,96262212,25000000,"Thriller, Action, Drama, Crime"
85446,Step Up Revolution,140470746,33000000,"Music, Drama, Romance"
623,A Fish Called Wanda,62493712,7500000,"Comedy, Crime"
460668,I Feel Pretty,94539426,32000000,"Comedy, Romance"
409,The English Patient,231976425,27000000,"Drama, Romance, War"
688,The Bridges of Madison County,182016617,24000000,"Drama, Romance"
967,Spartacus,60000000,12000000,"History, War, Drama, Adventure"
147,The 400 Blows,0,0,Drama
10603,George of the Jungle,174463257,55000000,"Adventure, Comedy, Family, Romance"
1900,Traffic,207515725,48000000,"Thriller, Drama, Crime"
797,Persona,0,0,Drama
15144,Sixteen Candles,23686027,6500000,"Comedy, Romance"
48171,The Rite,96047633,37000000,"Drama, Thriller, Horror"
197796,Beauty and the Beast,49100000,33000000,"Fantasy, Romance"
431530,A Bad Moms Christmas,130560428,28000000,Comedy
11474,The Warriors,22490039,4000000,"Action, Thriller"
776503,CODA,1600000,10000000,"Drama, Music, Romance"
10314,She's All That,103166989,10000000,"Comedy, Romance"
446893,Trolls World Tour,49276818,90000000,"Family, Animation, Comedy, Fantasy, Adventure, Music"
10147,Bad Santa,76490720,23000000,"Drama, Comedy, Crime"
832,M,0,0,"Drama, Thriller, Crime"
599975,Countdown,48021766,6500000,"Horror, Thriller"
619730,Don't Worry Darling,86669039,35000000,"Thriller, Mystery, Drama"
1523,The Last King of Scotland,48618191,6000000,Drama
18126,Hannah Montana: The Movie,155545279,35000000,"Comedy, Drama, Family, Music, Romance"
14164,Dragonball Evolution,58228460,30000000,"Action, Adventure, Fantasy, Science Fiction, Thriller"
11806,Beethoven,147214049,0,"Family, Comedy"
384682,Office Christmas Party,114501299,45000000,Comedy
1360,Frida,56298474,12000000,"Drama, Romance"
222936,Aloha,26250020,37000000,"Drama, Comedy, Romance"
9913,The Skeleton Key,93983911,43000000,"Drama, Horror, Mystery, Thriller"
13051,Max Payne,85416905,35000000,"Crime, Action, Drama, Thriller"
6282,Coyote Ugly,113916474,45000000,"Comedy, Drama, Music, Romance"
184346,Deliver Us from Evil,87937815,30000000,"Thriller, Crime, Horror"
48231,A Dangerous Method,27462041,15000000,"Drama, Thriller"
23082,The Invention of Lying,32406507,18500000,"Comedy, Fantasy, Romance"
8292,Four Brothers,92374674,45000000,"Action, Crime"
4032,My Girl,59490000,17000000,"Comedy, Drama"
25195,Leap Year,32686500,19000000,"Romance, Comedy"
59678,Attack the Block,3964682,14350531,"Action, Comedy, Science Fiction"
339967,Colossal,3029287,0,"Drama, Fantasy, Science Fiction"
2642,Two Weeks Notice,199043242,60000000,"Comedy, Romance"
12573,A Serious Man,31430334,7000000,"Comedy, Drama"
12184,The Other Boleyn Girl,78269970,35000000,"Drama, Romance, History"
16866,Planet 51,104945765,70000000,"Animation, Family, Comedy, Science Fiction, Adventure"
397422,Rough Night,45056771,20000000,"Drama, Comedy"
216282,Into the Storm,160602194,50000000,"Action, Thriller"
9378,Thir13en Ghosts,68467960,42000000,"Horror, Thriller"
21032,Balto,11348324,31000000,"Family, Animation, Adventure"
201088,Blackhat,17752940,70000000,"Crime, Thriller, Action"
8275,American Pie Presents: The Naked Mile,0,0,Comedy
88005,Seeking a Friend for the End of the World,9636289,10000000,"Comedy, Drama, Romance, Adventure"
64685,Extremely Loud & Incredibly Close,55247881,40000000,Drama
458594,Peppermint,53918723,25000000,"Action, Thriller"
287903,Krampus,61788393,15000000,"Horror, Comedy, Fantasy"
11397,Not Another Teen Movie,66468332,16000000,Comedy
203,Mean Streets,3000000,500000,"Drama, Crime"
7461,Vantage Point,151161491,40000000,"Drama, Action, Thriller, Crime"
331313,Keeping Up with the Joneses,29918745,40000000,"Action, Comedy"
681,Diamonds Are Forever,116019547,7200000,"Adventure, Action, Thriller"
431580,Abominable,190304772,75000000,"Family, Animation, Adventure, Comedy"
6415,Three Kings,108000000,75000000,"Action, Comedy, War"
11969,Tombstone,56505065,25000000,"Western, Action"
11282,Harold & Kumar Go to White Castle,23936908,9000000,"Comedy, Adventure"
15370,The Cat Returns,54016370,0,"Adventure, Fantasy, Animation, Drama, Family"
14411,Sinbad: Legend of the Seven Seas,80767884,60000000,"Family, Animation, Adventure, Comedy, Fantasy, Action"
10098,The Kid,2500000,250000,"Comedy, Drama"
13680,The Game Plan,147880543,22000000,"Comedy, Family"
1535,Spy Game,143049560,115000000,"Action, Crime, Thriller"
9631,The Negotiator,44547681,50000000,"Action, Crime, Drama, Thriller"
8005,Robin Hood: Men in Tights,35739755,20000000,Comedy
820,JFK,205405498,40000000,"Drama, Thriller, History"
204922,Before I Go to Sleep,15447154,22000000,"Thriller, Mystery"
923,Dawn of the Dead,55000000,650000,Horror
13700,Home on the Range,145358062,110000000,"Animation, Family"
9641,Cheaper by the Dozen 2,129181830,60000000,"Comedy, Family, Adventure"
29427,The Crazies,54956140,20000000,"Mystery, Horror, Action"
378,Raising Arizona,29180280,6000000,"Comedy, Crime"
8461,Funny Games,7938872,15000000,"Drama, Thriller, Horror"
41402,Let Me In,24145613,20000000,"Drama, Horror, Mystery"
552178,Dark Waters,13601384,20000000,"Drama, Thriller"
29917,Exam,394717,600000,"Thriller, Mystery"
507076,Climax,1088907,2940457,Horror
437557,Blockers,94017294,21000000,Comedy
9381,Babylon A.D.,72109200,70000000,"Action, Adventure, Science Fiction, Thriller"
1251,Letters from Iwo Jima,68673228,19000000,"Action, Drama, War"
826,The Bridge on the River Kwai,44908000,3000000,"Drama, History, War"
937278,A Man Called Otto,108961677,50000000,"Comedy, Drama"
10925,The Return of the Living Dead,14237880,4000000,"Horror, Comedy"
802,Lolita,9250000,2000000,"Drama, Comedy, Romance"
371645,Hunt for the Wilderpeople,23915910,2500000,"Adventure, Comedy, Drama"
10590,We Were Soldiers,114660784,75000000,"Action, History, War"
14069,The Girl Who Leapt Through Time,3800000,0,"Fantasy, Animation, Drama, Science Fiction"
11615,The Life of David Gale,38955598,50000000,"Drama, Thriller, Crime"
23023,Tooth Fairy,112462508,48000000,"Comedy, Family, Fantasy"
10673,Wall Street,43848069,15000000,"Crime, Drama"
864,Cool Runnings,154856263,14000000,"Comedy, Adventure, Drama"
10756,The Haunted Mansion,182290266,90000000,"Thriller, Fantasy, Comedy, Family, Mystery"
9571,Dazed and Confused,7993039,69000000,Comedy
339692,Shot Caller,0,0,"Crime, Drama, Thriller"
243683,Step Up All In,86165646,45000000,"Romance, Drama, Music"
8452,The 6th Day,96085477,82000000,"Science Fiction, Action, Mystery"
10027,Unleashed,50871113,45000000,"Action, Crime"
11852,The Hot Chick,54639553,0,"Comedy, Fantasy"
439015,Slender Man,11817275,10000000,"Horror, Mystery, Thriller"
212716,What If,7847000,11000000,"Drama, Comedy, Romance"
7978,The Wolfman,0,150000000,"Horror, History, Drama, Thriller"
505192,Shoplifters,0,0,"Drama, Crime, Thriller"
934433,Scream VI,168961389,35000000,"Horror, Crime, Thriller"
375366,The Girl with All the Gifts,0,5005600,"Action, Horror, Science Fiction"
245706,True Story,5261595,0,"Crime, Drama, History"
1691,Hostel: Part II,35728183,10200000,Horror
760161,Orphan: First Kill,9572765,0,"Horror, Thriller"
11395,The Santa Clause,189833357,22000000,"Fantasy, Drama, Comedy, Family"
36593,Naked Gun 33⅓: The Final Insult,51132598,30000000,"Comedy, Crime"
631842,Knock at the Cabin,54708659,20000000,"Thriller, Mystery, Horror"
1788,Footloose,80035402,8200000,"Drama, Romance"
12180,Star Wars: The Clone Wars,68282844,8500000,"Animation, Action, Science Fiction, Adventure"
804,Roman Holiday,12000000,1500000,"Romance, Comedy, Drama"
26389,From Paris with Love,52844496,52000000,"Action, Crime, Thriller"
48988,Hall Pass,83200000,36000000,"Comedy, Romance"
253,Live and Let Die,126377836,7000000,"Adventure, Action, Thriller"
537116,"tick, tick... BOOM!",0,0,"Drama, Music"
8840,DragonHeart,115267375,57000000,"Fantasy, Action, Adventure, Drama"
1844,Entrapment,212404396,66000000,"Romance, Drama, Mystery"
606856,Togo,0,0,"Adventure, Family"
682,The Man with the Golden Gun,97572000,7000000,"Adventure, Action, Thriller"
19899,Couples Retreat,171844840,70000000,"Comedy, Romance"
500682,The Highwaymen,0,49000000,"Crime, Drama, Thriller"
87516,Oldboy,5186767,30000000,"Drama, Thriller, Mystery, Action"
794,The Omen,60922980,2800000,"Horror, Thriller"
697843,Extraction 2,0,65000000,"Action, Thriller"
10159,The Rundown,80916492,85000000,"Adventure, Action, Comedy, Thriller"
4806,Runaway Bride,309457509,70000000,"Comedy, Romance"
318781,Colonia,3621046,14000000,"Drama, History"
19901,Daybreakers,51417188,20000000,"Action, Fantasy, Science Fiction"
10664,[REC]²,18469680,5600000,"Thriller, Horror"
45772,Gnomeo & Juliet,189712432,36000000,"Animation, Family"
11281,Halloween II,25533818,2500000,Horror
37233,The Firm,270248367,42000000,"Drama, Mystery, Thriller"
5336,"Salò, or the 120 Days of Sodom",22017,0,"Drama, Horror"
41233,Step Up 3D,159291809,30000000,"Drama, Romance"
538362,On My Skin,0,0,Drama
458305,Vivarium,487625,3947600,"Science Fiction, Thriller, Mystery, Horror"
1547,The Lost Boys,32222567,8500000,"Horror, Comedy, Thriller"
335866,Circle,0,0,"Science Fiction, Mystery, Drama, Thriller, Horror"
624,Easy Rider,60000000,400000,"Adventure, Drama"
111969,Stuck in Love,81071,0,"Drama, Comedy"
2207,16 Blocks,65664721,55000000,"Action, Adventure, Crime, Thriller"
8224,8MM,96618699,40000000,"Thriller, Crime, Mystery"
58151,Fright Night,41002607,30000000,"Horror, Comedy"
164457,Out of the Furnace,15400000,22000000,"Thriller, Drama, Crime"
12096,The Pink Panther,158851357,65000000,"Comedy, Mystery, Crime, Adventure, Family"
351211,Blair Witch,45172994,5000000,"Thriller, Horror"
475210,How It Ends,0,20000000,"Science Fiction, Thriller, Mystery, Action, Adventure"
12620,The House Bunny,70442940,25000000,"Romance, Comedy"
243,High Fidelity,47126295,30000000,"Drama, Comedy, Romance, Music"
1677,Ray,124731534,40000000,"Drama, Music"
707,A View to a Kill,152427960,30000000,"Adventure, Action, Thriller"
463684,Velvet Buzzsaw,0,21000000,"Thriller, Mystery, Horror"
535292,21 Bridges,49939757,33000000,"Crime, Action, Drama"
11460,Red Eye,57891803,26000000,"Thriller, Mystery"
625450,Tall Girl,0,0,"Comedy, Drama, Romance"
698,Moonraker,210308099,34000000,"Action, Adventure, Thriller, Science Fiction"
24238,Mary and Max,1740429,8240000,"Animation, Comedy, Drama"
9276,The Faculty,40283321,15000000,"Horror, Science Fiction, Mystery"
330483,The Choice,18730891,10000000,"Drama, Romance"
440161,The Sisters Brothers,13143056,38000000,"Drama, Western"
31867,Repo Men,18409891,32000000,"Action, Science Fiction, Thriller, Crime"
390062,Jungle,1906640,0,"Adventure, Drama, Thriller"
10474,The Basketball Diaries,2381087,2000000,"Drama, Crime"
16995,State of Play,87812371,60000000,Thriller
650,Boyz n the Hood,57504069,6500000,"Crime, Drama"
614409,To All the Boys: Always and Forever,0,0,"Romance, Comedy, Drama"
520663,The Woman in the Window,0,4000000,"Crime, Mystery, Thriller"
691,The Spy Who Loved Me,185438673,13000000,"Adventure, Action, Thriller"
38142,5 Centimeters Per Second,0,5000000,"Animation, Drama, Family, Romance"
2011,Persepolis,0,7300000,"Animation, Drama"
10771,The Tuxedo,104391623,60000000,"Thriller, Action, Comedy, Science Fiction"
9285,Road Trip,119754278,16000000,"Comedy, Adventure"
245703,Midnight Special,6740647,18000000,"Adventure, Drama, Science Fiction"
10025,Just My Luck,38159905,28000000,"Comedy, Drama, Family, Fantasy, Romance"
700,Octopussy,187500000,27500000,"Adventure, Action, Thriller"
106747,Machete Kills,15008161,12000000,"Action, Crime, Thriller"
13971,Wild Child,21972336,20000000,"Comedy, Drama, Romance"
653,Nosferatu,19054,0,"Fantasy, Horror"
100241,"I, Frankenstein",76801179,65000000,"Horror, Thriller"
241848,The Guest,2700051,5000000,"Mystery, Thriller, Action"
8769,Christine,21200000,9700000,Horror
629176,Samaritan,0,100000000,"Action, Crime, Fantasy, Science Fiction"
796499,Army of Thieves,46900000,30000000,"Action, Thriller, Crime, Comedy"
847,Willow,57269863,35000000,"Action, Adventure, Fantasy"
804095,The Fabelmans,45598614,40000000,Drama
11687,The Visitors,0,0,"Fantasy, Comedy"
433498,Papillon,10060903,0,Drama
646389,Plane,51000000,25000000,"Action, Adventure, Thriller"
455,Bend It Like Beckham,76578641,3500159,"Comedy, Drama, Romance"
342473,Ballerina,2351359,30000000,"Animation, Adventure, Comedy, Family"
533642,Child's Play,44902237,10000000,"Horror, Thriller, Science Fiction"
335977,Indiana Jones and the Dial of Destiny,382891104,294700000,"Adventure, Action"
9421,The Dinner Game,78599508,12500000,Comedy
9322,La Femme Nikita,5000000,8538703,"Action, Thriller"
585216,Escape Room: Tournament of Champions,65774490,15000000,"Horror, Thriller, Mystery"
41283,Faster,23081726,24000000,"Crime, Drama, Action, Thriller"
8277,American Pie Presents: Beta House,18610260,10000000,Comedy
9759,Cellular,57678321,25000000,"Action, Thriller"
11009,Saturday Night Fever,237113184,3500000,"Music, Drama"
41210,The Switch,49830607,19000000,"Comedy, Romance, Drama"
9778,Serendipity,77516304,28000000,"Comedy, Romance, Drama"
286554,Two Night Stand,868081,1645000,"Romance, Comedy"
10110,Empire of the Sun,66700000,35000000,"Drama, History, War"
82990,Paranormal Activity 4,142802657,5000000,Horror
19585,G-Force,292817841,150000000,"Animation, Family, Fantasy, Action, Adventure, Comedy"
37797,Whisper of the Heart,0,0,"Animation, Drama, Family"
280996,Mr. Holmes,29355203,11000000,"Drama, Crime"
273477,Scouts Guide to the Zombie Apocalypse,14860766,15000000,"Comedy, Horror"
154,Star Trek II: The Wrath of Khan,96800000,12000000,"Action, Adventure, Science Fiction, Thriller"
5994,The Family Man,124700000,60000000,"Comedy, Drama, Romance, Fantasy"
369192,Battle of the Sexes,12638526,25000000,"Comedy, Drama, History"
37430,Conan the Barbarian,63523283,90000000,"Adventure, Fantasy, Action"
11357,Halloween 4: The Return of Michael Myers,17800000,5000000,"Horror, Thriller"
87428,That's My Boy,58058367,70000000,Comedy
73861,A Serbian Film,1541,0,"Crime, Horror, Thriller"
1923,Twin Peaks: Fire Walk with Me,4184990,10000000,"Drama, Mystery, Horror"
709,Licence to Kill,156167015,32000000,"Adventure, Action, Thriller"
727745,The Kissing Booth 3,0,0,"Romance, Comedy"
17610,Year One,62357900,60000000,"Comedy, Adventure"
239563,St. Vincent,54837234,13000000,Comedy
15373,Role Models,92380927,28000000,Comedy
724495,The Woman King,97250903,50000000,"Action, Drama, History"
11238,Aladdin and the King of Thieves,0,0,"Adventure, Animation, Family"
1946,eXistenZ,2856712,15000000,"Action, Thriller, Science Fiction"
9040,Serpico,29800000,3000000,"Crime, Drama, History"
5924,Papillon,53267000,12000000,"Crime, Drama"
9671,Crocodile Dundee,328203506,5000000,"Adventure, Comedy"
4141,Shoot 'Em Up,26820641,39000000,"Action, Thriller, Comedy, Crime"
301804,Before I Wake,3295624,0,"Drama, Fantasy, Horror, Thriller"
251516,Kung Fury,0,630019,"Action, Comedy, Science Fiction, Fantasy"
109091,The Counselor,71009334,25000000,"Thriller, Crime, Drama"
1725,West Side Story,43656822,6000000,"Crime, Drama, Romance"
763285,Ambulance,51783040,40000000,"Thriller, Action"
913290,Barbarian,45352337,4500000,"Horror, Mystery, Thriller"
579,Jaws 2,187884007,20000000,"Horror, Thriller"
9618,Tango & Cash,63408614,55000000,"Action, Adventure, Comedy, Thriller"
